P_Gain,I_Gain,D_Gain,Deadband,max_error,max_i_error,max_d_error,max_output,,,,,,
393,4.090157,600.000000,432.146055,0.011498,167.853945,300.753443,167.853945,273.121858,-11558.922569,134.283156,0.000000,-0.000000,100.000000
394,4.100537,600.000000,498.762719,0.011458,101.237281,167.853945,101.237281,274.281838,-5813.971359,80.989825,0.000000,-0.000000,80.989825
395,4.110943,600.000000,581.885544,0.011530,18.114456,101.237281,18.114456,274.490698,-7209.223033,14.491565,0.000000,-0.000000,14.491565
396,4.121329,600.000000,631.787098,0.011448,-31.787098,18.114456,-31.787098,274.126784,-4358.787599,-25.429678,0.000000,-0.000000,-25.429678
397,4.131735,600.000000,382.260443,0.012161,217.739557,-31.787098,217.739557,276.774692,20518.777251,174.191646,0.000000,0.000000,100.000000
398,4.142141,600.000000,265.926222,0.012378,334.073778,217.739557,334.073778,280.909926,9398.310325,267.259023,0.000000,0.000000,100.000000
399,4.152603,600.000000,382.285146,0.011642,217.714854,334.073778,217.714854,283.444520,-9994.920376,174.171883,0.000000,-0.000000,100.000000
400,4.163042,600.000000,482.005505,0.011630,117.994495,217.714854,117.994495,284.816830,-8574.194405,94.395596,0.000000,-0.000000,94.395596
401,4.173598,600.000000,548.496133,0.011644,51.503867,117.994495,51.503867,285.416551,-5710.195401,41.203093,0.000000,-0.000000,41.203093
402,4.184150,600.000000,548.496133,0.011644,51.503867,117.994495,51.503867,285.416551,-5710.195401,41.203093,0.000000,-0.000000,41.203093
403,4.194560,600.000000,614.973706,0.011631,-14.973706,51.503867,-14.973706,285.242391,-5715.536626,-11.978964,0.000000,-0.000000,-11.978964
404,4.205087,600.000000,481.967245,0.012347,118.032755,-14.973706,118.032755,286.699692,10772.740570,94.426204,0.000000,0.000000,94.426204
405,4.215566,600.000000,365.650560,0.012243,234.349440,118.032755,234.349440,289.568841,9500.636733,187.479552,0.000000,0.000000,100.000000
406,4.225943,600.000000,448.864060,0.011646,151.135940,234.349440,151.135940,291.329022,-7145.032514,120.908752,0.000000,-0.000000,100.000000
407,4.236300,600.000000,532.018450,0.011440,67.981550,151.135940,67.981550,292.106725,-7268.802653,54.385240,0.000000,-0.000000,54.385240
408,4.246665,600.000000,615.162226,0.011457,-15.162226,67.981550,-15.162226,291.933010,-7256.997521,-12.129781,0.000000,-0.000000,-12.129781
409,4.257065,600.000000,482.121232,0.011966,117.878768,-15.162226,117.878768,293.343583,11117.969651,94.303014,0.000000,0.000000,94.303014
410,4.267393,600.000000,482.121232,0.011966,117.878768,-15.162226,117.878768,293.343583,11117.969651,94.303014,0.000000,0.000000,94.303014
411,4.277843,600.000000,382.378382,0.011917,217.621618,117.878768,217.621618,295.937002,8369.725082,174.097295,0.000000,0.000000,100.000000
412,4.288211,600.000000,482.139075,0.011461,117.860925,217.621618,117.860925,297.287792,-8704.450895,94.288740,0.000000,-0.000000,94.288740
413,4.298581,600.000000,565.256014,0.011515,34.743986,117.860925,34.743986,297.687855,-7218.393174,27.795189,0.000000,-0.000000,27.795189
414,4.308947,600.000000,615.147498,0.011493,-15.147498,34.743986,-15.147498,297.513760,-4340.894854,-12.117999,0.000000,-0.000000,-12.117999
415,4.319338,600.000000,548.638991,0.011985,51.361009,-15.147498,51.361009,298.129342,5549.128886,41.088807,0.000000,0.000000,41.088807
416,4.329757,600.000000,299.163121,0.012231,300.836879,51.361009,300.836879,301.808739,20397.780488,240.669503,0.000000,0.000000,100.000000
417,4.340169,600.000000,382.255526,0.011671,217.744474,300.836879,217.744474,304.350126,-7119.307327,174.195579,0.000000,-0.000000,100.000000
418,4.350581,600.000000,498.614400,0.011639,101.385600,217.744474,101.385600,305.530107,-9997.714044,81.108480,0.000000,-0.000000,81.108480
419,4.361001,600.000000,498.614400,0.011639,101.385600,217.744474,101.385600,305.530107,-9997.714044,81.108480,0.000000,-0.000000,81.108480
420,4.371429,600.000000,548.461675,0.011711,51.538325,101.385600,51.538325,306.133692,-4256.310892,41.230660,0.000000,-0.000000,41.230660
421,4.381867,600.000000,614.952057,0.011633,-14.952057,51.538325,-14.952057,305.959750,-5715.509766,-11.961646,0.000000,-0.000000,-11.961646
422,4.392275,600.000000,432.112529,0.012242,167.887471,-14.952057,167.887471,308.014973,14935.832147,134.309977,0.000000,0.000000,100.000000
423,4.402690,600.000000,349.029454,0.012298,250.970546,167.887471,250.970546,311.101372,6755.899725,200.776437,0.000000,0.000000,100.000000
424,4.413096,600.000000,481.991277,0.011650,118.008723,250.970546,118.008723,312.476188,-11412.913482,94.406979,0.000000,-0.000000,94.406979
425,4.423502,600.000000,548.591327,0.011621,51.408673,118.008723,51.408673,313.073595,-5731.130857,41.126938,0.000000,-0.000000,41.126938
426,4.433902,600.000000,598.517472,0.011454,1.482528,51.408673,1.482528,313.090576,-4358.855637,1.186022,0.000000,-0.000000,1.186022
427,4.444303,600.000000,581.925249,0.011493,18.074751,1.482528,18.074751,313.298313,1443.656053,14.459801,0.000000,0.000000,14.459801
428,4.454861,600.000000,581.925249,0.011493,18.074751,1.482528,18.074751,313.298313,1443.656053,14.459801,0.000000,0.000000,14.459801
429,4.465233,600.000000,448.877313,0.011470,151.122687,18.074751,151.122687,315.031636,11600.007730,120.898150,0.000000,0.000000,100.000000
430,4.475648,600.000000,382.393220,0.011458,217.606780,151.122687,217.606780,317.525006,5802.344529,174.085424,0.000000,0.000000,100.000000
431,4.486027,600.000000,481.985028,0.011510,118.014972,217.606780,118.014972,318.883403,-8652.346100,94.411977,0.000000,-0.000000,94.411977
432,4.496404,600.000000,565.290523,0.011466,34.709477,118.014972,34.709477,319.281390,-7265.287603,27.767581,0.000000,-0.000000,27.767581
433,4.506816,600.000000,598.551684,0.011458,1.448316,34.709477,1.448316,319.297984,-2903.000326,1.158652,0.000000,-0.000000,1.158652
434,4.517222,600.000000,548.669422,0.011460,51.330578,1.448316,51.330578,319.886242,4352.659618,41.064463,0.000000,0.000000,41.064463
435,4.527633,600.000000,398.951197,0.011506,201.048803,51.330578,201.048803,322.199471,13012.404221,160.839042,0.000000,0.000000,100.000000
436,4.538030,600.000000,448.568215,0.011660,151.431785,201.048803,151.431785,323.965178,-4255.287840,121.145428,0.000000,-0.000000,100.000000
437,4.548470,600.000000,548.445486,0.011670,51.554514,151.431785,51.554514,324.566795,-8558.809834,41.243611,0.000000,-0.000000,41.243611
438,4.558883,600.000000,548.445486,0.011670,51.554514,151.431785,51.554514,324.566795,-8558.809834,41.243611,0.000000,-0.000000,41.243611
439,4.569372,600.000000,598.322901,0.011713,1.677099,51.554514,1.677099,324.586439,-4258.345637,1.341679,0.000000,-0.000000,1.341679
440,4.579782,600.000000,531.837699,0.011717,68.162301,1.677099,68.162301,325.385096,5674.255579,54.529841,0.000000,0.000000,54.529841
441,4.590192,600.000000,398.870916,0.011653,201.129084,68.162301,201.129084,327.728833,11410.618358,160.903267,0.000000,0.000000,100.000000
442,4.600605,600.000000,432.118131,0.011716,167.881869,201.129084,167.881869,329.695804,-2837.664937,134.305495,0.000000,-0.000000,100.000000
443,4.611030,600.000000,581.693191,0.011697,18.306809,167.881869,18.306809,329.909933,-12787.826258,14.645447,0.000000,-0.000000,14.645447
444,4.621459,600.000000,581.837139,0.011670,18.162861,18.306809,18.162861,330.121885,-12.335328,14.530289,0.000000,-0.000000,14.530289
445,4.631825,600.000000,498.768242,0.011436,101.231758,18.162861,101.231758,331.279609,7263.575199,80.985406,0.000000,0.000000,80.985406
446,4.642190,600.000000,465.497244,0.011448,134.502756,101.231758,134.502756,332.819340,2906.376721,107.602204,0.000000,0.000000,100.000000
447,4.652551,600.000000,532.008632,0.011554,67.991368,134.502756,67.991368,333.604905,-5756.626851,54.393095,0.000000,-0.000000,54.393095
448,4.663019,600.000000,532.008632,0.011554,67.991368,134.502756,67.991368,333.604905,-5756.626851,54.393095,0.000000,-0.000000,54.393095
449,4.673376,600.000000,631.878118,0.011452,-31.878118,67.991368,-31.878118,333.239827,-8720.467304,-25.502494,0.000000,-0.000000,-25.502494
450,4.683812,600.000000,598.451149,0.011984,1.548851,-31.878118,1.548851,333.258389,2789.212109,1.239081,0.000000,0.000000,1.239081
451,4.694175,600.000000,249.384096,0.012060,350.615904,1.548851,350.615904,337.486968,28943.163270,280.492723,0.000000,0.000000,100.000000
452,4.704538,600.000000,231.972628,0.011453,368.027372,350.615904,368.027372,341.701819,1520.313758,294.421897,0.000000,0.000000,100.000000
453,4.714925,600.000000,365.789722,0.011481,234.210278,368.027372,234.210278,344.390821,-11655.381851,187.368222,0.000000,-0.000000,100.000000
454,4.725328,600.000000,482.106084,0.011457,117.893916,234.210278,117.893916,345.741577,-10152.088108,94.315133,0.000000,-0.000000,94.315133
455,4.735728,600.000000,548.614638,0.011654,51.385362,117.893916,51.385362,346.340435,-5706.797099,41.108289,0.000000,-0.000000,41.108289
456,4.746130,600.000000,615.094117,0.011632,-15.094117,51.385362,-15.094117,346.164862,-5715.254367,-12.075294,0.000000,-0.000000,-12.075294
457,4.756548,600.000000,615.094117,0.011632,-15.094117,51.385362,-15.094117,346.164862,-5715.254367,-12.075294,0.000000,-0.000000,-12.075294
458,4.767011,600.000000,448.588919,0.012236,151.411081,-15.094117,151.411081,348.017508,13607.954116,121.128865,0.000000,0.000000,100.000000
459,4.777428,600.000000,365.671492,0.012224,234.328508,151.411081,234.328508,350.881976,6783.082131,187.462807,0.000000,0.000000,100.000000
460,4.787864,600.000000,465.397528,0.011644,134.602472,234.328508,134.602472,352.449303,-8564.495967,107.681978,0.000000,-0.000000,100.000000
461,4.798268,600.000000,548.512325,0.011646,51.487675,134.602472,51.487675,353.048915,-7136.931990,41.190140,0.000000,-0.000000,41.190140
462,4.808688,600.000000,598.416828,0.011715,1.583172,51.487675,1.583172,353.067461,-4260.052074,1.266537,0.000000,-0.000000,1.266537
463,4.819154,600.000000,481.907610,0.011669,118.092390,1.583172,118.092390,354.445489,9984.451948,94.473912,0.000000,0.000000,94.473912
464,4.829523,600.000000,448.888059,0.011518,151.111941,118.092390,151.111941,356.185942,2866.867218,120.889552,0.000000,0.000000,100.000000
465,4.839888,600.000000,531.999823,0.011458,68.000177,151.111941,68.000177,356.965083,-7253.651901,54.400142,0.000000,-0.000000,54.400142
466,4.850384,600.000000,531.999823,0.011458,68.000177,151.111941,68.000177,356.965083,-7253.651901,54.400142,0.000000,-0.000000,54.400142
467,4.860738,600.000000,598.509711,0.011470,1.490289,68.000177,1.490289,356.982177,-5798.401696,1.192231,0.000000,-0.000000,1.192231
468,4.871087,600.000000,565.247669,0.011501,34.752331,1.490289,34.752331,357.381863,2892.101492,27.801865,0.000000,0.000000,27.801865
469,4.881449,600.000000,432.254599,0.011454,167.745401,34.752331,167.745401,359.303206,11611.140130,134.196321,0.000000,0.000000,100.000000
470,4.891808,600.000000,365.757284,0.011496,234.242716,167.745401,234.242716,361.996119,5784.259830,187.394173,0.000000,0.000000,100.000000
471,4.902224,600.000000,548.680533,0.011499,51.319467,234.242716,51.319467,362.586245,-15907.660050,41.055574,0.000000,-0.000000,41.055574
472,4.912586,600.000000,565.276933,0.011430,34.723067,51.319467,34.723067,362.983128,-1452.008859,27.778453,0.000000,-0.000000,27.778453
473,4.922999,600.000000,531.923152,0.011520,68.076848,34.723067,68.076848,363.767368,2895.313887,54.461479,0.000000,0.000000,54.461479
474,4.933483,600.000000,482.000169,0.011798,117.999831,68.076848,117.999831,365.159498,4231.574936,94.399865,0.000000,0.000000,94.399865
475,4.943908,600.000000,531.867135,0.011632,68.132865,117.999831,68.132865,365.952000,-4287.155456,54.506292,0.000000,-0.000000,54.506292
476,4.954338,600.000000,531.867135,0.011632,68.132865,117.999831,68.132865,365.952000,-4287.155456,54.506292,0.000000,-0.000000,54.506292
477,4.964768,600.000000,598.354943,0.011625,1.645057,68.132865,1.645057,365.971125,-5719.156956,1.316046,0.000000,-0.000000,1.316046
478,4.975258,600.000000,598.340622,0.011634,1.659378,1.645057,1.659378,365.990431,1.230917,1.327502,0.000000,0.000000,1.327502
479,4.985649,600.000000,332.378940,0.011656,267.621060,1.659378,267.621060,369.109696,22818.499401,214.096848,0.000000,0.000000,100.000000
480,4.996083,600.000000,315.780366,0.011797,284.219634,267.621060,284.219634,372.462590,1407.035419,227.375707,0.000000,0.000000,100.000000
481,5.006510,600.000000,415.509721,0.011653,184.490279,284.219634,184.490279,374.612446,-8558.289639,147.592223,0.000000,-0.000000,100.000000
482,5.016937,600.000000,531.895619,0.011639,68.104381,184.490279,68.104381,375.405138,-9999.335709,54.483504,0.000000,-0.000000,54.483504
483,5.027312,600.000000,581.877998,0.011662,18.122002,68.104381,18.122002,375.616479,-4285.873796,14.497601,0.000000,-0.000000,14.497601
484,5.037681,600.000000,598.155051,0.011452,1.844949,18.122002,1.844949,375.637607,-1421.333689,1.475960,0.000000,-0.000000,1.475960
485,5.048251,600.000000,415.714680,0.011495,184.285320,1.844949,184.285320,377.756031,15870.802890,147.428256,0.000000,0.000000,100.000000
486,5.058731,600.000000,415.714680,0.011495,184.285320,1.844949,184.285320,377.756031,15870.802890,147.428256,0.000000,0.000000,100.000000
487,5.069084,600.000000,382.465290,0.011470,217.534710,184.285320,217.534710,380.251116,2898.857144,174.027768,0.000000,0.000000,100.000000
488,5.079441,600.000000,497.489915,0.011459,102.510085,217.534710,102.510085,381.425802,-10037.738575,82.008068,0.000000,-0.000000,82.008068
489,5.089838,600.000000,565.242425,0.011517,34.757575,102.510085,34.757575,381.826105,-5882.820187,27.806060,0.000000,-0.000000,27.806060
490,5.100275,600.000000,598.511980,0.011457,1.488020,34.757575,1.488020,381.843153,-2903.906482,1.190416,0.000000,-0.000000,1.190416
491,5.110671,600.000000,548.587278,0.011517,51.412722,1.488020,51.412722,382.435289,4334.754395,41.130178,0.000000,0.000000,41.130178
492,5.121064,600.000000,415.647084,0.011456,184.352916,51.412722,184.352916,384.547263,11604.271496,147.482333,0.000000,0.000000,100.000000
493,5.131595,600.000000,465.317571,0.011683,134.682429,184.352916,134.682429,386.120774,-4251.474162,107.745943,0.000000,-0.000000,100.000000
494,5.142082,600.000000,548.438377,0.011630,51.561623,134.682429,51.561623,386.720414,-7147.357806,41.249299,0.000000,-0.000000,41.249299
495,5.152505,600.000000,581.759789,0.011640,18.240211,51.561623,18.240211,386.932738,-2862.552442,14.592168,0.000000,-0.000000,14.592168
496,5.163028,600.000000,581.759789,0.011640,18.240211,51.561623,18.240211,386.932738,-2862.552442,14.592168,0.000000,-0.000000,14.592168
497,5.173452,600.000000,548.482951,0.011758,51.517049,18.240211,51.517049,387.538454,2830.244826,41.213639,0.000000,0.000000,41.213639
498,5.183892,600.000000,482.017041,0.011686,117.982959,51.517049,117.982959,388.917246,5687.476548,94.386367,0.000000,0.000000,94.386367
499,5.194377,600.000000,465.412984,0.011635,134.587016,117.982959,134.587016,390.483112,1427.127121,107.669613,0.000000,0.000000,100.000000
500,5.204823,600.000000,598.361566,0.011696,1.638434,134.587016,1.638434,390.502276,-11366.859327,1.310747,0.000000,-0.000000,1.310747
501,5.215259,600.000000,598.349453,0.011694,1.650547,1.638434,1.650547,390.521577,1.035861,1.320438,0.000000,0.000000,1.320438
502,5.225609,600.000000,415.626354,0.011656,184.373646,1.650547,184.373646,392.670580,15676.722764,147.498917,0.000000,0.000000,100.000000
503,5.235969,600.000000,315.895313,0.011459,284.104687,184.373646,284.104687,395.926113,8703.354279,227.283749,0.000000,0.000000,100.000000
504,5.246370,600.000000,414.153706,0.011455,185.846294,284.104687,185.846294,398.055060,-8577.458769,148.677035,0.000000,-0.000000,100.000000
505,5.256731,600.000000,498.830890,0.011460,101.169110,185.846294,101.169110,399.214415,-7389.212562,80.935288,0.000000,-0.000000,80.935288
506,5.267091,600.000000,498.830890,0.011460,101.169110,185.846294,101.169110,399.214415,-7389.212562,80.935288,0.000000,-0.000000,80.935288
507,5.277454,600.000000,581.874748,0.011433,18.125252,101.169110,18.125252,399.421644,-7263.408593,14.500202,0.000000,-0.000000,14.500202
508,5.287812,600.000000,598.625854,0.011462,1.374146,18.125252,1.374146,399.437394,-1461.466717,1.099317,0.000000,-0.000000,1.099317
509,5.298201,600.000000,481.937834,0.011526,118.062166,1.374146,118.062166,400.798132,10124.243398,94.449733,0.000000,0.000000,94.449733
510,5.308578,600.000000,398.780330,0.011453,201.219670,118.062166,201.219670,403.102655,7260.906249,160.975736,0.000000,0.000000,100.000000
511,5.318951,600.000000,465.561749,0.011457,134.438251,201.219670,134.438251,404.642916,-5828.868188,107.550601,0.000000,-0.000000,100.000000
512,5.329368,600.000000,581.788800,0.011624,18.211200,134.438251,18.211200,404.854598,-9999.115728,14.568960,0.000000,-0.000000,14.568960
513,5.339796,600.000000,615.004310,0.011634,-15.004310,18.211200,-15.004310,404.680038,-2855.039748,-12.003448,0.000000,-0.000000,-12.003448
514,5.350252,600.000000,415.432210,0.012245,184.567790,-15.004310,184.567790,406.940136,16297.779865,147.654232,0.000000,0.000000,100.000000
515,5.360667,600.000000,415.432210,0.012245,184.567790,-15.004310,184.567790,406.940136,16297.779865,147.654232,0.000000,0.000000,100.000000
516,5.371108,600.000000,332.420043,0.012265,267.579957,184.567790,267.579957,410.221975,6768.275444,214.063966,0.000000,0.000000,100.000000
517,5.381599,600.000000,432.162820,0.011647,167.837180,267.579957,167.837180,412.176854,-8563.468596,134.269744,0.000000,-0.000000,100.000000
518,5.392015,600.000000,531.832767,0.011643,68.167233,167.837180,68.167233,412.970534,-8560.414931,54.533786,0.000000,-0.000000,54.533786
519,5.402420,600.000000,581.717903,0.011659,18.282097,68.167233,18.282097,413.183677,-4278.826163,14.625678,0.000000,-0.000000,14.625678
520,5.412822,600.000000,598.370458,0.011734,1.629542,18.282097,1.629542,413.202799,-1419.129730,1.303634,0.000000,-0.000000,1.303634
521,5.423282,600.000000,432.275383,0.011633,167.724617,1.629542,167.724617,415.154007,14277.431806,134.179694,0.000000,0.000000,100.000000
522,5.433645,600.000000,365.801181,0.011508,234.198819,167.724617,234.198819,417.849139,5776.406248,187.359055,0.000000,0.000000,100.000000
523,5.444088,600.000000,482.185395,0.011458,117.814605,234.198819,117.814605,419.199108,-10157.090898,94.251684,0.000000,-0.000000,94.251684
524,5.454504,600.000000,565.297798,0.011448,34.702202,117.814605,34.702202,419.596392,-7259.749803,27.761762,0.000000,-0.000000,27.761762
525,5.464949,600.000000,565.297798,0.011448,34.702202,117.814605,34.702202,419.596392,-7259.749803,27.761762,0.000000,-0.000000,27.761762
526,5.475360,600.000000,615.192911,0.011520,-15.192911,34.702202,-15.192911,419.421365,-4331.050396,-12.154328,0.000000,-0.000000,-12.154328
527,5.485711,600.000000,581.900578,0.011974,18.099422,-15.192911,18.099422,419.638085,2780.417975,14.479538,0.000000,0.000000,14.479538
528,5.496067,600.000000,282.656738,0.011976,317.343262,18.099422,317.343262,423.438502,24987.526006,253.874610,0.000000,0.000000,100.000000
529,5.506425,600.000000,315.916302,0.011503,284.083698,317.343262,284.083698,426.706315,-2891.383266,227.266958,0.000000,-0.000000,100.000000
530,5.516829,600.000000,415.683202,0.011500,184.316798,284.083698,184.316798,428.826029,-8675.094402,147.453439,0.000000,-0.000000,100.000000
531,5.527241,600.000000,515.308160,0.011448,84.691840,184.316798,84.691840,429.795577,-8702.421688,67.753472,0.000000,-0.000000,67.753472
532,5.537665,600.000000,581.735074,0.011632,18.264926,84.691840,18.264926,430.008033,-5710.754076,14.611940,0.000000,-0.000000,14.611940
533,5.548108,600.000000,614.980452,0.011633,-14.980452,18.264926,-14.980452,429.833760,-2857.766209,-11.984361,0.000000,-0.000000,-11.984361
534,5.558614,600.000000,614.980452,0.011633,-14.980452,18.264926,-14.980452,429.833760,-2857.766209,-11.984361,0.000000,-0.000000,-11.984361
535,5.569036,600.000000,382.327544,0.012297,217.672456,-14.980452,217.672456,432.510507,18919.280413,174.137965,0.000000,0.000000,100.000000
536,5.579476,600.000000,315.825277,0.012279,284.174723,217.672456,284.174723,436.000021,5415.729618,227.339779,0.000000,0.000000,100.000000
537,5.589885,600.000000,432.192346,0.011645,167.807654,284.174723,167.807654,437.954072,-9993.235395,134.246124,0.000000,-0.000000,100.000000
538,5.600312,600.000000,498.643838,0.011781,101.356162,167.807654,101.356162,439.148106,-5640.763888,81.084929,0.000000,-0.000000,81.084929
539,5.610737,600.000000,598.291996,0.011654,1.708004,101.356162,1.708004,439.168012,-8550.302463,1.366403,0.000000,-0.000000,1.366403
540,5.621147,600.000000,614.960030,0.011634,-14.960030,1.708004,-14.960030,438.993964,-1432.671460,-11.968024,0.000000,-0.000000,-11.968024
541,5.631530,600.000000,349.165494,0.012017,250.834506,-14.960030,250.834506,442.008253,22118.131318,200.667604,0.000000,0.000000,100.000000
542,5.641924,600.000000,349.165494,0.012017,250.834506,-14.960030,250.834506,442.008253,22118.131318,200.667604,0.000000,0.000000,100.000000
543,5.652329,600.000000,265.991554,0.012007,334.008446,250.834506,334.008446,446.018607,6927.266891,267.206757,0.000000,0.000000,100.000000
544,5.662700,600.000000,399.020485,0.011568,200.979515,334.008446,200.979515,448.343586,-11499.502086,160.783612,0.000000,-0.000000,100.000000
545,5.673072,600.000000,465.530725,0.011502,134.469275,200.979515,134.469275,449.890235,-5782.552355,107.575420,0.000000,-0.000000,100.000000
546,5.683436,600.000000,565.307216,0.011499,34.692784,134.469275,34.692784,450.289165,-8677.031472,27.754227,0.000000,-0.000000,27.754227
547,5.693846,600.000000,615.181557,0.011446,-15.181557,34.692784,-15.181557,450.115391,-4357.221297,-12.145245,0.000000,-0.000000,-12.145245
548,5.704245,600.000000,482.185395,0.011968,117.814605,-15.181557,117.814605,451.525380,11112.778176,94.251684,0.000000,0.000000,94.251684
549,5.714609,600.000000,349.168072,0.012060,250.831928,117.814605,250.831928,454.550456,11029.471422,200.665542,0.000000,0.000000,100.000000
550,5.725010,600.000000,448.834198,0.011449,151.165802,250.831928,151.165802,456.281147,-8705.257361,120.932642,0.000000,-0.000000,100.000000
551,5.735422,600.000000,448.834198,0.011449,151.165802,250.831928,151.165802,456.281147,-8705.257361,120.932642,0.000000,-0.000000,100.000000
552,5.745929,600.000000,531.892649,0.011791,68.107351,151.165802,68.107351,457.084234,-7043.931755,54.485881,0.000000,-0.000000,54.485881
553,5.756337,600.000000,614.991859,0.011621,-14.991859,68.107351,-14.991859,456.910016,-7150.863962,-11.993487,0.000000,-0.000000,-11.993487
554,5.766782,600.000000,465.342534,0.012264,134.657466,-14.991859,134.657466,458.561408,12202.673156,107.725972,0.000000,0.000000,100.000000
555,5.777185,600.000000,382.247026,0.012291,217.752974,134.657466,217.752974,461.237738,6760.860797,174.202380,0.000000,0.000000,100.000000
556,5.787585,600.000000,482.006418,0.011655,117.993582,217.752974,117.993582,462.612915,-8559.601639,94.394866,0.000000,-0.000000,94.394866
557,5.798011,600.000000,565.083754,0.011709,34.916246,117.993582,34.916246,463.021745,-7095.241918,27.932997,0.000000,-0.000000,27.932997
558,5.808430,600.000000,614.948685,0.011630,-14.948685,34.916246,-14.948685,462.847895,-4287.697046,-11.958948,0.000000,-0.000000,-11.958948
559,5.818863,600.000000,614.948685,0.011630,-14.948685,34.916246,-14.948685,462.847895,-4287.697046,-11.958948,0.000000,-0.000000,-11.958948
560,5.829232,600.000000,415.607947,0.012294,184.392053,-14.948685,184.392053,465.114866,16214.079188,147.513642,0.000000,0.000000,100.000000
561,5.839592,600.000000,365.787679,0.011980,234.212321,184.392053,234.212321,467.920719,4158.637052,187.369857,0.000000,0.000000,100.000000
562,5.849995,600.000000,465.486890,0.011459,134.513110,234.212321,134.513110,469.462146,-8700.281253,107.610488,0.000000,-0.000000,100.000000
563,5.860387,600.000000,548.738341,0.011464,51.261659,134.513110,51.261659,470.049832,-7261.711686,41.009327,0.000000,-0.000000,41.009327
564,5.870807,600.000000,615.274731,0.011465,-15.274731,51.261659,-15.274731,469.874702,-5803.251413,-12.219785,0.000000,-0.000000,-12.219785
565,5.881193,600.000000,582.019947,0.011988,17.980053,-15.274731,17.980053,470.090243,2774.055718,14.384042,0.000000,0.000000,14.384042
566,5.891628,600.000000,282.628543,0.011980,317.371457,17.980053,317.371457,473.892225,24991.771810,253.897166,0.000000,0.000000,100.000000
567,5.902041,600.000000,332.513355,0.011459,267.486645,317.371457,267.486645,476.957403,-4353.262381,213.989316,0.000000,-0.000000,100.000000
568,5.912438,600.000000,332.513355,0.011459,267.486645,317.371457,267.486645,476.957403,-4353.262381,213.989316,0.000000,-0.000000,100.000000
569,5.922804,600.000000,432.265810,0.011639,167.734190,267.486645,167.734190,478.909731,-8570.226990,134.187352,0.000000,-0.000000,100.000000
570,5.933204,600.000000,531.852443,0.011493,68.147557,167.734190,68.147557,479.692946,-8665.041930,54.518045,0.000000,-0.000000,54.518045
571,5.943606,600.000000,581.697426,0.011711,18.302574,68.147557,18.302574,479.907292,-4256.155526,14.642059,0.000000,-0.000000,14.642059
572,5.954020,600.000000,598.317412,0.011714,1.682588,18.302574,1.682588,479.927003,-1418.761101,1.346071,0.000000,-0.000000,1.346071
573,5.964424,600.000000,515.225375,0.011754,84.774625,1.682588,84.774625,480.923477,7069.016769,67.819700,0.000000,0.000000,67.819700
574,5.974832,600.000000,382.249160,0.011646,217.750840,84.774625,217.750840,483.459450,11417.977994,174.200672,0.000000,0.000000,100.000000
575,5.985267,600.000000,465.349402,0.011708,134.650598,217.750840,134.650598,485.035996,-7097.478248,107.720478,0.000000,-0.000000,100.000000
576,5.995751,600.000000,531.835684,0.011662,68.164316,134.650598,68.164316,485.830902,-5701.289892,54.531453,0.000000,-0.000000,54.531453
577,6.006513,600.000000,614.943043,0.011686,-14.943043,68.164316,-14.943043,485.656276,-7111.651667,-11.954434,0.000000,-0.000000,-11.954434
578,6.017049,600.000000,614.943043,0.011686,-14.943043,68.164316,-14.943043,485.656276,-7111.651667,-11.954434,0.000000,-0.000000,-11.954434
579,6.027436,600.000000,581.731826,0.012244,18.268174,-14.943043,18.268174,485.879959,2712.357270,14.614540,0.000000,0.000000,14.614540
580,6.037876,600.000000,315.892982,0.011986,284.107018,18.268174,284.107018,489.285394,22178.278128,227.285615,0.000000,0.000000,100.000000
581,6.048230,600.000000,332.505395,0.011457,267.494605,284.107018,267.494605,492.350158,-1449.942515,213.995684,0.000000,-0.000000,100.000000
582,6.058639,600.000000,448.862358,0.011524,151.137642,267.494605,151.137642,494.091912,-10096.671773,120.910113,0.000000,-0.000000,100.000000
583,6.068993,600.000000,532.024341,0.011456,67.975659,151.137642,67.975659,494.870635,-7259.301307,54.380527,0.000000,-0.000000,54.380527
584,6.079359,600.000000,581.908124,0.011537,18.091876,67.975659,18.091876,495.079355,-4323.936331,14.473501,0.000000,-0.000000,14.473501
585,6.089721,600.000000,598.545057,0.011450,1.454943,18.091876,1.454943,495.096014,-1452.996184,1.163955,0.000000,-0.000000,1.163955
586,6.100086,600.000000,515.403361,0.011492,84.596639,1.454943,84.596639,496.068159,7235.040761,67.677311,0.000000,0.000000,67.677311
587,6.110465,600.000000,515.403361,0.011492,84.596639,1.454943,84.596639,496.068159,7235.040761,67.677311,0.000000,0.000000,67.677311
588,6.120827,600.000000,382.468076,0.011505,217.531924,84.596639,217.531924,498.570786,11554.926893,174.025539,0.000000,0.000000,100.000000
589,6.131231,600.000000,480.809468,0.011509,119.190532,217.531924,119.190532,499.942593,-8544.468006,95.352425,0.000000,-0.000000,95.352425
590,6.141678,600.000000,531.814100,0.011660,68.185900,119.190532,68.185900,500.737632,-4374.376588,54.548720,0.000000,-0.000000,54.548720
591,6.152082,600.000000,614.929368,0.011726,-14.929368,68.185900,-14.929368,500.562565,-7087.921860,-11.943495,0.000000,-0.000000,-11.943495
592,6.162493,600.000000,581.689943,0.012221,18.310057,-14.929368,18.310057,500.786337,2719.806804,14.648046,0.000000,0.000000,14.648046
