P_Gain,I_Gain,D_Gain,Deadband,max_error,max_i_error,max_d_error,max_output,,,,,,
59,0.612262,0.000000,0.000000,0.011679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60,0.622609,0.000000,0.000000,0.011683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61,0.632956,0.000000,0.000000,0.011684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62,0.643304,0.000000,0.000000,0.011651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63,0.653651,0.000000,0.000000,0.011708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64,0.664002,0.000000,0.000000,0.011670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65,0.674441,0.000000,0.000000,0.011656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66,0.684975,0.000000,0.000000,0.011656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67,0.695395,0.000000,0.000000,0.011671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68,0.705744,0.000000,0.000000,0.011685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69,0.716091,0.000000,0.000000,0.011681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70,0.726438,0.000000,0.000000,0.011696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71,0.736785,0.000000,0.000000,0.011673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72,0.747132,0.000000,0.000000,0.011678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73,0.757473,0.000000,0.000000,0.011671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,0.767877,0.000000,0.000000,0.011684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75,0.778414,0.000000,0.000000,0.011684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,0.788761,0.000000,0.000000,0.011670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77,0.799108,0.000000,0.000000,0.011681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,0.809455,0.000000,0.000000,0.011671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,0.819802,0.000000,0.000000,0.011663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,0.830148,0.000000,0.000000,0.011662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,0.840523,0.000000,0.000000,0.011663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,0.850870,0.000000,0.000000,0.011682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,0.861255,0.000000,0.000000,0.011688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,0.871792,0.000000,0.000000,0.011688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,0.882139,0.000000,0.000000,0.011670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,0.892485,0.000000,0.000000,0.011681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,0.902833,0.000000,0.000000,0.011684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,0.913179,0.000000,0.000000,0.011678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,0.923525,0.000000,0.000000,0.011682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,0.933872,0.000000,0.000000,0.011685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,0.944212,0.000000,0.000000,0.011673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,0.954587,0.000000,0.000000,0.011673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,0.964957,0.000000,0.000000,0.012011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,0.975304,0.000000,0.000000,0.011929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,0.985651,0.000000,0.000000,0.011686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,0.995997,0.000000,0.000000,0.011687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,1.006344,0.000000,0.000000,0.011686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,1.016690,0.000000,0.000000,0.011667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,1.027036,0.000000,0.000000,0.011672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,1.037383,0.000000,0.000000,0.011654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,1.047799,0.000000,0.000000,0.011654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,1.058151,0.000000,0.000000,0.011678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,1.068498,0.000000,0.000000,0.011681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,1.078845,0.000000,0.000000,0.011706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,1.089192,0.000000,0.000000,0.011665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,1.099539,0.000000,0.000000,0.011663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,1.109885,0.000000,0.000000,0.011677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,1.120231,0.000000,0.000000,0.011677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,1.130598,0.000000,0.000000,0.011677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,1.140986,0.000000,0.000000,0.011677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,1.151332,0.000000,0.000000,0.011674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,1.161679,0.000000,0.000000,0.011683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,1.172026,0.000000,0.000000,0.011685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,1.182372,0.000000,0.000000,0.011687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,1.192719,0.000000,0.000000,0.011683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,1.203065,0.000000,0.000000,0.011684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,1.213416,0.000000,0.000000,0.011682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118,1.223847,0.000000,0.000000,0.011647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119,1.234387,0.000000,0.000000,0.011647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120,1.244734,0.000000,0.000000,0.011670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
121,1.255081,0.000000,0.000000,0.011682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122,1.265427,0.000000,0.000000,0.011683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
123,1.275774,0.000000,0.000000,0.011683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124,1.286121,0.000000,0.000000,0.011657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
125,1.296467,0.000000,0.000000,0.011646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
126,1.306807,0.000000,0.000000,0.011681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
127,1.317256,0.000000,0.000000,0.011702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
128,1.327788,0.000000,0.000000,0.011702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
129,1.338135,0.000000,0.000000,0.011671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
130,1.348482,0.000000,0.000000,0.011682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
131,1.358827,0.000000,0.000000,0.011683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132,1.369173,0.000000,0.000000,0.011646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
133,1.379520,0.000000,0.000000,0.011676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
134,1.389866,0.000000,0.000000,0.011666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
135,1.400283,0.000000,0.000000,0.011663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136,1.410653,0.000000,0.000000,0.011662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
137,1.421163,0.000000,0.000000,0.011662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
138,1.431510,0.000000,0.000000,0.011695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
139,1.441857,0.000000,0.000000,0.011681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140,1.452203,0.000000,0.000000,0.011684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141,1.462549,0.000000,0.000000,0.011681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
142,1.472896,0.000000,0.000000,0.011687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
143,1.483242,0.000000,0.000000,0.011682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144,1.493595,0.000000,0.000000,0.011657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
145,1.504060,0.000000,0.000000,0.011691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
146,1.514589,0.000000,0.000000,0.011691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147,1.524936,0.000000,0.000000,0.011642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148,1.535283,0.000000,0.000000,0.011683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149,1.545630,0.000000,0.000000,0.011682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
150,1.555976,0.000000,0.000000,0.011681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
151,1.566322,0.000000,0.000000,0.011681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
152,1.576668,0.000000,0.000000,0.011662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
153,1.587015,0.000000,0.000000,0.011661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
154,1.597463,0.000000,0.000000,0.011711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
155,1.608001,0.000000,0.000000,0.011711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
156,1.618348,0.000000,0.000000,0.011664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
157,1.628695,0.000000,0.000000,0.011702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
158,1.639042,600.000000,0.000000,0.011671,600.000000,0.000000,600.000000,7.002441,51410.643803,162.000000,21.847616,0.000000,100.000000
159,1.649403,600.000000,49.868944,0.011662,550.131056,600.000000,550.131056,13.418004,-4276.234695,148.535385,41.864174,-0.000000,100.000000
160,1.659767,600.000000,182.847726,0.011647,417.152274,550.131056,417.152274,18.276667,-11417.216091,112.631114,57.023201,-0.000000,100.000000
161,1.670131,600.000000,299.199880,0.011671,300.800120,417.152274,300.800120,21.787203,-9969.628399,81.216032,67.976074,-0.000000,100.000000
162,1.680534,600.000000,498.676562,0.011667,101.323438,300.800120,101.323438,22.969373,-17097.087892,27.357328,71.664445,-0.000000,99.021773
163,1.690965,600.000000,565.158428,0.011515,34.841572,101.323438,34.841572,23.370589,-5773.289602,9.407224,72.916237,-0.000000,82.323461
164,1.701395,600.000000,565.158428,0.011515,34.841572,101.323438,34.841572,23.370589,-5773.289602,9.407224,72.916237,-0.000000,82.323461
165,1.711820,600.000000,598.401908,0.011536,1.598092,34.841572,1.598092,23.389025,-2881.592426,0.431485,72.973758,-0.000000,73.405243
166,1.722243,600.000000,648.273518,0.011517,-48.273518,1.598092,-48.273518,22.833044,-4330.143564,-13.033850,71.239097,-0.000000,58.205247
167,1.732726,600.000000,664.905797,0.011513,-64.905797,-48.273518,-64.905797,22.085811,-1444.705976,-17.524565,68.907732,-0.000000,51.383166
168,1.743148,600.000000,648.266341,0.011515,-48.266341,-64.905797,-48.266341,21.530023,1445.020203,-13.031912,67.173671,0.000000,54.141759
169,1.753568,600.000000,631.652317,0.011516,-31.652317,-48.266341,-31.652317,21.165501,1442.635299,-8.546126,66.036363,0.000000,57.490237
170,1.763986,600.000000,631.638269,0.011516,-31.638269,-31.652317,-31.638269,20.801165,1.219916,-8.542333,64.899635,0.000000,56.357303
171,1.774416,600.000000,631.637135,0.011522,-31.637135,-31.638269,-31.637135,20.436642,0.098412,-8.542026,63.762322,0.000000,55.220296
172,1.784842,600.000000,631.642994,0.011511,-31.642994,-31.637135,-31.642994,20.072383,-0.508930,-8.543608,62.625836,-0.000000,54.082228
173,1.795267,600.000000,614.986707,0.011516,-14.986707,-31.642994,-14.986707,19.899802,1446.402699,-4.046411,62.087381,0.000000,58.040970
174,1.805951,600.000000,614.995785,0.011539,-14.995785,-14.986707,-14.995785,19.726766,-0.786652,-4.048862,61.547510,-0.000000,57.498648
175,1.816406,600.000000,614.995785,0.011539,-14.995785,-14.986707,-14.995785,19.726766,-0.786652,-4.048862,61.547510,-0.000000,57.498648
176,1.826829,600.000000,631.634804,0.011521,-31.634804,-14.995785,-31.634804,19.362307,-1444.255406,-8.541397,60.410397,-0.000000,51.869000
177,1.837255,600.000000,615.024244,0.011515,-15.024244,-31.634804,-15.024244,19.189309,1442.571084,-4.056546,59.870645,0.000000,55.814099
178,1.847680,600.000000,615.025349,0.011515,-15.025349,-15.024244,-15.025349,19.016287,-0.095880,-4.056844,59.330814,-0.000000,55.273970
179,1.858102,600.000000,615.026453,0.011541,-15.026453,-15.025349,-15.026453,18.842868,-0.095669,-4.057142,58.789747,-0.000000,54.732605
180,1.868526,600.000000,615.032157,0.011516,-15.032157,-15.026453,-15.032157,18.669759,-0.495366,-4.058682,58.249648,-0.000000,54.190965
181,1.878957,600.000000,615.034427,0.011516,-15.034427,-15.032157,-15.034427,18.496624,-0.197083,-4.059295,57.709466,-0.000000,53.650170
182,1.889386,600.000000,598.406324,0.011515,1.593676,-15.034427,1.593676,18.514974,1444.089974,0.430292,57.766719,0.000000,58.197012
183,1.899810,600.000000,615.020748,0.011515,-15.020748,1.593676,-15.020748,18.342006,-1442.816199,-4.055602,57.227059,-0.000000,53.171457
184,1.910234,600.000000,615.032157,0.011515,-15.032157,-15.020748,-15.032157,18.168906,-0.990774,-4.058682,56.686987,-0.000000,52.628305
185,1.920652,600.000000,615.032157,0.011515,-15.032157,-15.020748,-15.032157,18.168906,-0.990774,-4.058682,56.686987,-0.000000,52.628305
186,1.931067,600.000000,598.404116,0.011739,1.595884,-15.032157,1.595884,18.187641,1416.421310,0.430889,56.745440,0.000000,57.176328
187,1.941489,600.000000,598.392001,0.011598,1.607999,1.595884,1.607999,18.206291,1.044570,0.434160,56.803627,0.000000,57.237787
188,1.951908,600.000000,615.004862,0.011516,-15.004862,1.607999,-15.004862,18.033493,-1442.576000,-4.051313,56.264499,-0.000000,52.213186
189,1.962323,600.000000,615.013940,0.011519,-15.013940,-15.004862,-15.013940,17.860550,-0.788073,-4.053764,55.724916,-0.000000,51.671153
190,1.972745,600.000000,615.020809,0.011517,-15.020809,-15.013940,-15.020809,17.687553,-0.596482,-4.055619,55.185166,-0.000000,51.129548
191,1.983169,600.000000,598.397492,0.011515,1.602508,-15.020809,1.602508,17.706007,1443.586316,0.432677,55.242741,0.000000,55.675418
192,1.993591,600.000000,598.398625,0.011516,1.601375,1.602508,1.601375,17.724447,-0.098469,0.432371,55.300276,-0.000000,55.732647
193,2.004014,600.000000,598.390867,0.011536,1.609133,1.601375,1.609133,17.743010,0.672538,0.434466,55.358191,0.000000,55.792657
194,2.014435,600.000000,598.412949,0.011516,1.587051,1.609133,1.587051,17.761286,-1.917538,0.428504,55.415213,-0.000000,55.843717
195,2.025129,600.000000,615.028722,0.011544,-15.028722,1.587051,-15.028722,17.587793,-1439.331692,-4.057755,54.873915,-0.000000,50.816160
196,2.035585,600.000000,615.028722,0.011544,-15.028722,1.587051,-15.028722,17.587793,-1439.331692,-4.057755,54.873915,-0.000000,50.816160
197,2.046066,600.000000,598.391941,0.011520,1.608059,-15.028722,1.608059,17.606318,1444.158485,0.434176,54.931713,0.000000,55.365889
198,2.056492,600.000000,598.393075,0.011520,1.606925,1.608059,1.606925,17.624829,-0.098432,0.433870,54.989468,-0.000000,55.423337
199,2.066906,600.000000,615.014001,0.011513,-15.014001,1.606925,-15.014001,17.451973,-1443.661788,-4.053780,54.450155,-0.000000,50.396375
200,2.077330,600.000000,598.406324,0.011522,1.593676,-15.014001,1.593676,17.470335,1441.356343,0.430292,54.507447,0.000000,54.937739
201,2.087753,600.000000,598.407458,0.011520,1.592542,1.593676,1.592542,17.488682,-0.098433,0.429986,54.564687,-0.000000,54.994673
202,2.098179,600.000000,598.406324,0.011516,1.593676,1.592542,1.593676,17.507035,0.098464,0.430292,54.621949,0.000000,55.052242
