P_Gain,I_Gain,D_Gain,Deadband,max_error,max_i_error,max_d_error,max_output,,,,,,
46,0.479752,0.000000,0.000000,0.011518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47,0.490167,0.000000,0.000000,0.011540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48,0.500581,0.000000,0.000000,0.011521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49,0.510995,0.000000,0.000000,0.011509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50,0.521431,0.000000,0.000000,0.011515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,0.531844,0.000000,0.000000,0.011515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52,0.542256,0.000000,0.000000,0.011515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,0.552671,0.000000,0.000000,0.011516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,0.563081,0.000000,0.000000,0.011516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55,0.573520,0.000000,0.000000,0.011633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56,0.583935,0.000000,0.000000,0.011629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57,0.594349,0.000000,0.000000,0.011514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58,0.604762,0.000000,0.000000,0.011515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59,0.615175,0.000000,0.000000,0.011514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60,0.625584,0.000000,0.000000,0.011514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61,0.635997,0.000000,0.000000,0.011539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62,0.646409,0.000000,0.000000,0.011514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63,0.656825,0.000000,0.000000,0.011515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64,0.667579,0.000000,0.000000,0.011547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65,0.678040,0.000000,0.000000,0.011547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66,0.688455,0.000000,0.000000,0.011520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67,0.698922,0.000000,0.000000,0.011514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68,0.709331,0.000000,0.000000,0.011515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69,0.719748,0.000000,0.000000,0.011514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70,0.730163,0.000000,0.000000,0.011513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71,0.740577,0.000000,0.000000,0.011513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72,0.750992,0.000000,0.000000,0.011515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73,0.761434,0.000000,0.000000,0.011515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,0.771846,600.000000,0.000000,0.011515,600.000000,0.000000,600.000000,6.908831,52107.224858,162.000000,7.502990,0.000000,100.000000
75,0.782276,600.000000,0.000000,0.011515,600.000000,0.000000,600.000000,6.908831,52107.224858,162.000000,7.502990,0.000000,100.000000
76,0.792690,600.000000,33.246537,0.011752,566.753463,600.000000,566.753463,13.569240,-2829.043682,153.023435,14.736195,-0.000000,100.000000
77,0.803121,600.000000,182.849222,0.011602,417.150778,566.753463,417.150778,18.409076,-12894.419965,112.630710,19.992257,-0.000000,100.000000
78,0.813551,600.000000,299.205012,0.011514,300.794988,417.150778,300.794988,21.872362,-10105.790729,81.214647,23.753385,-0.000000,100.000000
79,0.823980,600.000000,498.674125,0.011514,101.325875,300.794988,101.325875,23.038992,-17324.584261,27.357986,25.020345,-0.000000,52.378331
80,0.834409,600.000000,515.317565,0.011514,84.682435,101.325875,84.682435,24.014061,-1445.442945,22.864257,26.079271,-0.000000,48.943528
81,0.844837,600.000000,548.560796,0.011514,51.439204,84.682435,51.439204,24.606319,-2887.266803,13.888585,26.722462,-0.000000,40.611047
82,0.855267,600.000000,515.321317,0.011518,84.678683,51.439204,84.678683,25.581649,2885.868416,22.863244,27.781671,0.000000,50.644915
83,0.865701,600.000000,515.323270,0.011512,84.676730,84.678683,84.676730,26.556430,-0.169663,22.862717,28.840283,-0.000000,51.703000
84,0.876129,600.000000,531.940713,0.011514,68.059287,84.676730,68.059287,27.340067,-1443.233719,18.376008,29.691313,-0.000000,48.067320
85,0.886714,600.000000,531.929836,0.011535,68.070164,68.059287,68.070164,28.125252,0.942882,18.378944,30.544024,0.000000,48.922968
86,0.897169,600.000000,531.929836,0.011535,68.070164,68.059287,68.070164,28.125252,0.942882,18.378944,30.544024,0.000000,48.922968
87,0.907595,600.000000,548.560796,0.011519,51.439204,68.070164,51.439204,28.717803,-1443.729729,13.888585,31.187534,-0.000000,45.076119
88,0.918021,600.000000,531.896521,0.011517,68.103479,51.439204,68.103479,29.502155,1446.921889,18.387939,32.039340,0.000000,50.427279
89,0.928449,600.000000,548.531417,0.011511,51.468583,68.103479,51.468583,30.094632,-1445.074998,13.896517,32.682770,-0.000000,46.579288
90,0.938878,600.000000,531.934770,0.011515,68.065230,51.468583,68.065230,30.878373,1441.362756,18.377612,33.533913,0.000000,51.911525
91,0.949307,600.000000,531.944639,0.011518,68.055361,68.065230,68.055361,31.662250,-0.856748,18.374948,34.385204,-0.000000,52.760152
92,0.959735,600.000000,548.547610,0.011511,51.452390,68.055361,51.452390,32.254535,-1442.317942,13.892145,35.028425,-0.000000,48.920570
93,0.970171,600.000000,548.566869,0.011515,51.433131,51.452390,51.433131,32.846798,-1.672447,13.886945,35.671622,-0.000000,49.558568
94,0.980597,600.000000,548.561835,0.011514,51.438165,51.433131,51.438165,33.439066,0.437167,13.888304,36.314826,0.000000,50.203130
95,0.991024,600.000000,565.189036,0.011515,34.810964,51.438165,34.810964,33.839904,-1443.997761,9.398960,36.750136,-0.000000,46.149096
96,1.001486,600.000000,565.189036,0.011515,34.810964,51.438165,34.810964,33.839904,-1443.997761,9.398960,36.750136,-0.000000,46.149096
97,1.011903,600.000000,548.555762,0.011840,51.444238,34.810964,51.444238,34.448989,1404.871153,13.889944,37.411602,0.000000,51.301546
98,1.022391,600.000000,548.551659,0.011598,51.448341,51.444238,51.448341,35.045709,0.353784,13.891052,38.059640,0.000000,51.950692
99,1.032820,600.000000,548.550674,0.011514,51.449326,51.448341,51.449326,35.638120,0.085526,13.891318,38.702998,0.000000,52.594316
100,1.043246,600.000000,565.178608,0.011515,34.821392,51.449326,34.821392,36.039072,-1444.082205,9.401776,39.138432,-0.000000,48.540208
101,1.053672,600.000000,565.176522,0.011513,34.823478,34.821392,34.823478,36.440010,0.181150,9.402339,39.573851,0.000000,48.976190
102,1.064098,600.000000,565.191179,0.011514,34.808821,34.823478,34.808821,36.840782,-1.272967,9.398382,40.009089,-0.000000,49.407471
103,1.074522,600.000000,565.181765,0.011514,34.818235,34.808821,34.818235,37.241679,0.817610,9.400924,40.444463,0.000000,49.845387
104,1.084949,600.000000,548.565829,0.011539,51.434171,34.818235,51.434171,37.835180,1439.974022,13.887226,41.089006,0.000000,54.976232
105,1.095378,600.000000,565.185992,0.011513,34.814008,51.434171,34.814008,38.236011,-1443.539729,9.399782,41.524308,-0.000000,50.924090
106,1.105939,600.000000,565.184865,0.011529,34.815135,34.814008,34.815135,38.637403,0.097787,9.400086,41.960220,0.000000,51.360306
107,1.116394,600.000000,565.184865,0.011529,34.815135,34.814008,34.815135,38.637403,0.097787,9.400086,41.960220,0.000000,51.360306
108,1.126817,600.000000,581.814449,0.011517,18.185551,34.815135,18.185551,38.846848,-1443.907482,4.910099,42.187677,-0.000000,47.097775
109,1.137243,600.000000,581.808007,0.011513,18.191993,18.185551,18.191993,39.056292,0.559477,4.911838,42.415133,0.000000,47.326971
110,1.147671,600.000000,548.585089,0.011515,51.414911,18.191993,51.414911,39.648346,2885.131229,13.882026,43.058104,0.000000,56.940130
111,1.158103,600.000000,565.183907,0.011536,34.816093,51.414911,34.816093,40.049989,-1438.853169,9.400345,43.494288,-0.000000,52.894634
112,1.168528,600.000000,565.190108,0.011515,34.809892,34.816093,34.809892,40.450832,-0.538491,9.398671,43.929603,-0.000000,53.328274
113,1.178957,600.000000,581.776790,0.011514,18.223210,34.809892,18.223210,40.660657,-1440.543672,4.920267,44.157474,-0.000000,49.077740
114,1.189385,600.000000,581.732754,0.011514,18.267246,18.223210,18.267246,40.870987,3.824518,4.932156,44.385892,0.000000,49.318048
115,1.199812,600.000000,581.809052,0.011514,18.190948,18.267246,18.190948,41.080440,-6.626466,4.911556,44.613358,-0.000000,49.524914
116,1.210239,600.000000,565.171336,0.011515,34.828664,18.190948,34.828664,41.481483,1444.906250,9.403739,45.048890,0.000000,54.452630
117,1.220653,600.000000,565.171336,0.011515,34.828664,18.190948,34.828664,41.481483,1444.906250,9.403739,45.048890,0.000000,54.452630
118,1.231071,600.000000,581.795067,0.011765,18.204933,34.828664,18.204933,41.695668,-1412.955855,4.915332,45.281495,-0.000000,50.196827
119,1.241526,600.000000,581.807949,0.011624,18.192051,18.204933,18.192051,41.907125,-1.108268,4.911854,45.511138,-0.000000,50.422991
120,1.251952,600.000000,581.811257,0.011514,18.188743,18.192051,18.188743,42.116545,-0.287280,4.910961,45.738568,-0.000000,50.649528
121,1.262380,600.000000,581.814391,0.011517,18.185609,18.188743,18.185609,42.325997,-0.272073,4.910115,45.966033,-0.000000,50.876148
122,1.272807,600.000000,581.814449,0.011510,18.185551,18.185609,18.185551,42.535315,-0.005042,4.910099,46.193352,-0.000000,51.103451
123,1.283233,600.000000,598.429959,0.011514,1.570041,18.185551,1.570041,42.553392,-1443.098555,0.423911,46.212984,-0.000000,46.636895
124,1.293659,600.000000,565.203693,0.011514,34.796307,1.570041,34.796307,42.954052,2885.616916,9.395003,46.648101,0.000000,56.043103
125,1.304088,600.000000,581.812301,0.011517,18.187699,34.796307,18.187699,43.163511,-1442.155722,4.910679,46.875573,-0.000000,51.786252
126,1.314518,600.000000,581.814391,0.011512,18.185609,18.187699,18.185609,43.372858,-0.181474,4.910115,47.102923,-0.000000,52.013038
127,1.325114,600.000000,581.804758,0.011534,18.195242,18.185609,18.195242,43.582715,0.835194,4.912715,47.330828,0.000000,52.243544
128,1.335629,600.000000,581.804758,0.011534,18.195242,18.185609,18.195242,43.582715,0.835194,4.912715,47.330828,0.000000,52.243544
129,1.346057,600.000000,598.433302,0.011518,1.566698,18.195242,1.566698,43.600760,-1443.705775,0.423009,47.350425,-0.000000,47.773434
130,1.356483,600.000000,581.815493,0.011514,18.184507,1.566698,18.184507,43.810130,1443.314306,4.909817,47.577801,0.000000,52.487618
131,1.366904,600.000000,581.804758,0.011513,18.195242,18.184507,18.195242,44.019612,0.932455,4.912715,47.805299,0.000000,52.718014
132,1.377331,600.000000,598.443270,0.011517,1.556730,18.195242,1.556730,44.037541,-1444.694244,0.420317,47.824770,-0.000000,48.245087
133,1.387759,600.000000,581.817640,0.011512,18.182360,1.556730,18.182360,44.246853,1444.223492,4.909237,48.052083,0.000000,52.961320
134,1.398187,600.000000,581.813346,0.011515,18.186654,18.182360,18.186654,44.456265,0.372938,4.910397,48.279504,0.000000,53.189900
135,1.408614,600.000000,581.806905,0.011514,18.193095,18.186654,18.193095,44.665740,0.559428,4.912136,48.506993,0.000000,53.419129
136,1.419043,600.000000,598.434376,0.011514,1.565624,18.193095,1.565624,44.683766,-1444.139748,0.422718,48.526570,-0.000000,48.949288
137,1.429471,600.000000,598.427751,0.011520,1.572249,1.565624,1.572249,44.701878,0.575110,0.424507,48.546239,0.000000,48.970747
138,1.439890,600.000000,598.427751,0.011520,1.572249,1.565624,1.572249,44.701878,0.575110,0.424507,48.546239,0.000000,48.970747
139,1.450305,600.000000,581.809052,0.011848,18.190948,1.572249,18.190948,44.917409,1402.628757,4.911556,48.780306,0.000000,53.691862
140,1.460734,600.000000,581.837023,0.011599,18.162977,18.190948,18.162977,45.128077,-2.411575,4.904004,49.009091,-0.000000,53.913095
141,1.471162,600.000000,581.838068,0.011514,18.161932,18.162977,18.161932,45.337185,-0.090730,4.903722,49.236183,-0.000000,54.139904
142,1.481616,600.000000,598.463147,0.011514,1.536853,18.161932,1.536853,45.354880,-1443.904006,0.414950,49.255400,-0.000000,49.670350
143,1.492044,600.000000,598.460878,0.011516,1.539122,1.536853,1.539122,45.372605,0.196971,0.415563,49.274649,0.000000,49.690212
144,1.502466,600.000000,598.447627,0.011511,1.552373,1.539122,1.552373,45.390473,1.151242,0.419141,49.294054,0.000000,49.713195
145,1.512890,600.000000,581.838126,0.011513,18.161874,1.552373,18.161874,45.599565,1442.715828,4.903706,49.521128,0.000000,54.424834
146,1.523311,600.000000,581.853099,0.011515,18.146901,18.161874,18.146901,45.808525,-1.300339,4.899663,49.748059,-0.000000,54.647722
147,1.533738,600.000000,598.465296,0.011515,1.534704,18.146901,1.534704,45.826197,-1442.699326,0.414370,49.767250,-0.000000,50.181620
148,1.544327,600.000000,598.443270,0.011535,1.556730,1.534704,1.556730,45.844155,1.909432,0.420317,49.786752,0.000000,50.207069
149,1.554776,600.000000,598.443270,0.011535,1.556730,1.534704,1.556730,45.844155,1.909432,0.420317,49.786752,0.000000,50.207069
150,1.565198,600.000000,598.458670,0.011516,1.541330,1.556730,1.541330,45.861904,-1.337294,0.416159,49.806028,-0.000000,50.222187
151,1.575615,600.000000,581.839170,0.011512,18.160830,1.541330,18.160830,46.070980,1443.609862,4.903424,50.033084,0.000000,54.936508
152,1.586042,600.000000,598.469713,0.011515,1.530287,18.160830,1.530287,46.088601,-1444.255351,0.413178,50.052221,-0.000000,50.465399
153,1.596468,600.000000,598.464221,0.011512,1.535779,1.530287,1.535779,46.106281,0.477052,0.414660,50.071421,0.000000,50.486082
154,1.606893,600.000000,598.474190,0.011534,1.525810,1.535779,1.525810,46.123881,-0.864274,0.411969,50.090534,-0.000000,50.502503
155,1.617317,600.000000,581.393456,0.011514,18.606544,1.525810,18.606544,46.338108,1483.530533,5.023767,50.323186,0.000000,55.346953
156,1.627746,600.000000,581.706997,0.011514,18.293003,18.606544,18.293003,46.548730,-27.231772,4.939111,50.551921,-0.000000,55.491032
157,1.638175,600.000000,615.010996,0.011513,-15.010996,18.293003,-15.010996,46.375915,-2892.828588,-4.052969,50.364243,-0.000000,46.311274
158,1.648604,600.000000,598.392359,0.011513,1.607641,-15.010996,1.607641,46.394423,1443.511589,0.434063,50.384343,0.000000,50.818406
159,1.659071,600.000000,598.392359,0.011513,1.607641,-15.010996,1.607641,46.394423,1443.511589,0.434063,50.384343,0.000000,50.818406
160,1.669488,600.000000,581.775745,0.011741,18.224255,1.607641,18.224255,46.608399,1415.228987,4.920549,50.616721,0.000000,55.537270
161,1.679917,600.000000,581.791876,0.011665,18.208124,18.224255,18.208124,46.820795,-1.382832,4.916194,50.847384,-0.000000,55.763577
162,1.690346,600.000000,598.427751,0.011541,1.572249,18.208124,1.572249,46.838941,-1441.406008,0.424507,50.867090,-0.000000,51.291598
163,1.700774,600.000000,598.425542,0.011511,1.574458,1.572249,1.574458,46.857064,0.191856,0.425104,50.886772,0.000000,51.311875
164,1.711200,600.000000,598.433302,0.011514,1.566698,1.574458,1.566698,46.875104,-0.673881,0.423009,50.906363,-0.000000,51.329371
165,1.721646,600.000000,615.057553,0.011515,-15.057553,1.566698,-15.057553,46.701723,-1443.762421,-4.065539,50.718071,-0.000000,46.652532
166,1.732074,600.000000,581.803655,0.011518,18.196345,-15.057553,18.196345,46.911306,2887.157660,4.913013,50.945678,0.000000,55.858691
167,1.742502,600.000000,598.416709,0.011512,1.583291,18.196345,1.583291,46.929533,-1443.126586,0.427489,50.965472,-0.000000,51.392961
168,1.752930,600.000000,598.449835,0.011533,1.550165,1.583291,1.550165,46.947411,-2.872258,0.418544,50.984888,-0.000000,51.403433
169,1.763550,600.000000,581.790773,0.011533,18.209227,1.550165,18.209227,47.157420,1444.457952,4.916491,51.212958,0.000000,56.129449
170,1.774002,600.000000,581.790773,0.011533,18.209227,1.550165,18.209227,47.157420,1444.457952,4.916491,51.212958,0.000000,56.129449
171,1.784429,600.000000,598.415575,0.011518,1.584425,18.209227,1.584425,47.175670,-1443.318100,0.427795,51.232777,-0.000000,51.660572
172,1.794854,600.000000,598.413426,0.011513,1.586574,1.584425,1.586574,47.193937,0.186616,0.428375,51.252615,0.000000,51.680990
173,1.805276,600.000000,615.050744,0.011514,-15.050744,1.586574,-15.050744,47.020644,-1444.973826,-4.063701,51.064419,-0.000000,47.000718
174,1.815701,600.000000,581.785377,0.011516,18.214623,-15.050744,18.214623,47.230406,2888.590040,4.917948,51.292220,0.000000,56.210169
175,1.826127,600.000000,598.418917,0.011513,1.581083,18.214623,1.581083,47.248609,-1444.748056,0.426892,51.311989,-0.000000,51.738881
176,1.836553,600.000000,598.408950,0.011514,1.591050,1.581083,1.591050,47.266928,0.865660,0.429583,51.331884,0.000000,51.761467
177,1.846977,600.000000,598.413367,0.011514,1.586633,1.591050,1.586633,47.285196,-0.383591,0.428391,51.351723,-0.000000,51.780114
178,1.857402,600.000000,598.418917,0.011517,1.581083,1.586633,1.581083,47.303406,-0.481934,0.426892,51.371498,-0.000000,51.798391
179,1.867826,600.000000,598.422200,0.011514,1.577800,1.581083,1.577800,47.321572,-0.285109,0.426006,51.391227,-0.000000,51.817233
180,1.878234,600.000000,598.422200,0.011514,1.577800,1.581083,1.577800,47.321572,-0.285109,0.426006,51.391227,-0.000000,51.817233
181,1.888649,600.000000,581.789729,0.011754,18.210271,1.577800,18.210271,47.535621,1415.012834,4.916773,51.623684,0.000000,56.540457
182,1.899076,600.000000,615.047370,0.011599,-15.047370,18.210271,-15.047370,47.361086,-2867.277050,-4.062790,51.434139,-0.000000,47.371349
183,1.909504,600.000000,598.436584,0.011517,1.563416,-15.047370,1.563416,47.379092,1442.233469,0.422122,51.453694,0.000000,51.875816
184,1.919932,600.000000,581.804758,0.011513,18.195242,1.563416,18.195242,47.588568,1444.652665,4.912715,51.681185,0.000000,56.593900
185,1.930360,600.000000,598.433242,0.011512,1.566758,18.195242,1.566758,47.606605,-1444.443760,0.423025,51.700773,-0.000000,52.123797
186,1.940789,600.000000,598.399043,0.011515,1.600957,1.566758,1.600957,47.625039,2.969977,0.432258,51.720793,0.000000,52.153051
187,1.951213,600.000000,615.010934,0.011514,-15.010934,1.600957,-15.010934,47.452197,-1442.698353,-4.052952,51.533086,-0.000000,47.480133
188,1.961645,600.000000,598.415635,0.011514,1.584365,-15.010934,1.584365,47.470438,1441.359314,0.427779,51.552896,0.000000,51.980675
189,1.972071,600.000000,581.799361,0.011513,18.200639,1.584365,18.200639,47.679986,1443.239030,4.914172,51.780464,0.000000,56.694637
190,1.982740,600.000000,598.439927,0.011534,1.560073,18.200639,1.560073,47.697980,-1442.722218,0.421220,51.800006,-0.000000,52.221226
191,1.993168,600.000000,598.439927,0.011534,1.560073,18.200639,1.560073,47.697980,-1442.722218,0.421220,51.800006,-0.000000,52.221226
192,2.003599,600.000000,615.046204,0.011516,-15.046204,1.560073,-15.046204,47.524702,-1441.971889,-4.062475,51.611827,-0.000000,47.549351
193,2.014026,600.000000,598.422200,0.011524,1.577800,-15.046204,1.577800,47.542885,1442.560058,0.426006,51.631573,0.000000,52.057579
194,2.024451,600.000000,598.436584,0.011516,1.563416,1.577800,1.563416,47.560889,-1.249086,0.422122,51.651125,-0.000000,52.073248
195,2.034874,600.000000,581.805860,0.011516,18.194140,1.563416,18.194140,47.770405,1444.194616,4.912418,51.878660,0.000000,56.791077
196,2.045300,600.000000,615.043935,0.011512,-15.043935,18.194140,-15.043935,47.597222,-2887.310994,-4.061862,51.690584,-0.000000,47.628721
197,2.055729,600.000000,598.403460,0.011538,1.596540,-15.043935,1.596540,47.615643,1442.246580,0.431066,51.710588,0.000000,52.141654
198,2.066157,600.000000,581.792920,0.011513,18.207080,1.596540,18.207080,47.825254,1442.812901,4.915912,51.938226,0.000000,56.854137
199,2.076585,600.000000,615.039395,0.011514,-15.039395,18.207080,-15.039395,47.652083,-2887.358267,-4.060637,51.750162,-0.000000,47.689525
200,2.087013,600.000000,598.418858,0.011514,1.581142,-15.039395,1.581142,47.670288,1443.514235,0.426908,51.769933,0.000000,52.196841
201,2.097454,600.000000,598.418858,0.011514,1.581142,-15.039395,1.581142,47.670288,1443.514235,0.426908,51.769933,0.000000,52.196841
